# Per-city monthly history, built by scripts/import-rdc-history.mjs from
# Realtor.com's ZIP history file. One row per city per month.
# Aggregated identically to the current month (scripts/rdc-shared.mjs).
# zipCount is how many ZIPs reported that month; a change in it can move the
# median for reasons that have nothing to do with the market.
# Columns: slug,month,medianPrice,pricePerSqft,daysOnMarket,activeListings,zipCount
slug,month,medianPrice,pricePerSqft,daysOnMarket,activeListings,zipCount
whitewater,202205,292400,153,26,25,1
whitewater,202206,333425,151,30,24,1
whitewater,202207,284950,148,31,39,1
whitewater,202208,292250,148,43,39,1
whitewater,202209,318650,146,47,33,1
whitewater,202210,307400,145,44,27,1
whitewater,202211,339900,151,58,23,1
whitewater,202212,349900,148,59,23,1
whitewater,202301,309900,150,62,25,1
whitewater,202302,309900,144,88,17,1
whitewater,202303,308675,146,52,19,1
whitewater,202304,374900,154,43,19,1
whitewater,202305,369925,188,42,20,1
whitewater,202306,325000,189,22,19,1
whitewater,202307,315000,192,30,21,1
whitewater,202308,299900,198,39,20,1
whitewater,202309,375000,203,34,21,1
whitewater,202310,367425,195,33,30,1
whitewater,202311,379900,219,41,27,1
whitewater,202312,427400,202,68,16,1
whitewater,202401,342400,176,39,16,1
whitewater,202402,339900,177,37,18,1
whitewater,202403,305000,185,57,16,1
whitewater,202404,327450,186,36,20,1
whitewater,202405,374334,224,20,24,1
whitewater,202406,355000,221,36,34,1
whitewater,202407,343335,220,52,33,1
whitewater,202408,343182,217,53,40,1
whitewater,202409,348440,215,43,40,1
whitewater,202410,342255,206,47,39,1
whitewater,202411,335000,193,56,27,1
whitewater,202412,335366,199,70,21,1
whitewater,202501,332500,216,43,16,1
whitewater,202502,332500,215,29,14,1
whitewater,202503,371650,184,29,17,1
whitewater,202504,379900,212,27,27,1
whitewater,202505,397250,214,32,32,1
whitewater,202506,421175,214,34,41,1
whitewater,202507,396200,222,48,39,1
whitewater,202508,369900,222,38,40,1
whitewater,202509,376937,224,37,45,1
whitewater,202510,382475,219,42,48,1
whitewater,202511,372400,213,53,37,1
whitewater,202512,351750,216,58,32,1
whitewater,202601,354500,211,63,25,1
whitewater,202602,357423,216,46,27,1
whitewater,202603,383213,235,39,27,1
whitewater,202604,398448,248,43,21,1
whitewater,202605,397450,247,37,25,1
whitewater,202606,393700,229,35,27,1
east-troy,201607,334900,158,58,75,1
east-troy,201608,330000,159,67,79,1
east-troy,201609,321900,159,67,73,1
east-troy,201610,315900,158,79,68,1
east-troy,201611,316850,158,104,64,1
east-troy,201612,319300,156,114,52,1
east-troy,201701,316225,155,117,44,1
east-troy,201702,288725,155,84,45,1
east-troy,201703,289950,145,57,56,1
east-troy,201704,309900,155,52,57,1
east-troy,201705,328175,170,68,58,1
east-troy,201706,338925,169,68,59,1
east-troy,201707,324899,160,65,63,1
east-troy,201708,319400,153,60,65,1
east-troy,201709,325900,157,68,71,1
east-troy,201710,325225,164,89,67,1
east-troy,201711,322700,163,98,47,1
east-troy,201712,330400,163,119,42,1
east-troy,201801,319875,158,99,35,1
east-troy,201802,266200,156,71,38,1
east-troy,201803,274900,153,36,42,1
east-troy,201804,317400,155,39,51,1
east-troy,201805,337950,171,41,55,1
east-troy,201806,345000,170,45,58,1
east-troy,201807,332925,170,50,55,1
east-troy,201808,348900,177,64,48,1
east-troy,201809,375000,183,50,43,1
east-troy,201810,375000,180,58,38,1
east-troy,201811,360500,170,57,38,1
east-troy,201812,333400,168,43,37,1
east-troy,201901,331900,169,54,39,1
east-troy,201902,329725,171,69,40,1
east-troy,201903,341171,189,66,46,1
east-troy,201904,403700,192,52,51,1
east-troy,201905,414400,186,45,52,1
east-troy,201906,367900,179,50,52,1
east-troy,201907,338900,171,41,56,1
east-troy,201908,348745,169,41,57,1
east-troy,201909,347764,162,47,58,1
east-troy,201910,347000,157,51,59,1
east-troy,201911,343450,154,58,49,1
east-troy,201912,363650,151,64,30,1
east-troy,202001,372650,161,66,26,1
east-troy,202002,383900,169,71,29,1
east-troy,202003,398400,188,54,31,1
east-troy,202004,414900,187,64,29,1
east-troy,202005,379900,178,39,40,1
east-troy,202006,380400,178,42,43,1
east-troy,202007,385400,179,55,42,1
east-troy,202008,383900,170,49,40,1
east-troy,202009,405900,188,44,33,1
east-troy,202010,394900,191,51,28,1
east-troy,202011,395400,207,53,23,1
east-troy,202012,403650,206,53,15,1
east-troy,202101,334900,184,23,13,1
east-troy,202102,243150,186,38,13,1
east-troy,202103,411650,179,36,9,1
east-troy,202104,348350,182,18,13,1
east-troy,202105,340000,178,18,22,1
east-troy,202106,374925,192,26,25,1
east-troy,202107,397400,196,31,28,1
east-troy,202108,399900,215,30,37,1
east-troy,202109,434750,230,46,32,1
east-troy,202110,450000,236,62,26,1
east-troy,202111,451950,227,47,28,1
east-troy,202112,454675,233,74,25,1
east-troy,202201,472900,244,92,22,1
east-troy,202202,500650,276,24,22,1
east-troy,202203,501400,288,36,23,1
east-troy,202204,494400,248,32,32,1
east-troy,202205,464450,241,44,32,1
east-troy,202206,434725,236,40,29,1
east-troy,202207,442450,254,40,21,1
east-troy,202208,409900,260,29,26,1
east-troy,202209,432148,257,44,27,1
east-troy,202210,506900,261,42,28,1
east-troy,202211,511650,265,41,27,1
east-troy,202212,513400,262,72,22,1
east-troy,202301,511900,257,99,20,1
east-troy,202302,511900,262,90,22,1
east-troy,202303,517900,277,50,24,1
east-troy,202304,534400,300,56,22,1
east-troy,202305,534150,304,71,19,1
east-troy,202306,538900,305,41,21,1
east-troy,202307,539400,272,36,23,1
east-troy,202308,535973,262,26,29,1
east-troy,202309,535450,263,37,32,1
east-troy,202310,516723,260,50,28,1
east-troy,202311,502650,254,59,23,1
east-troy,202312,505900,271,54,25,1
east-troy,202401,522618,291,61,24,1
east-troy,202402,528795,291,75,24,1
east-troy,202403,527190,267,33,24,1
east-troy,202404,527118,263,57,26,1
east-troy,202405,535545,265,68,25,1
east-troy,202406,525400,263,37,29,1
east-troy,202407,506950,257,43,31,1
east-troy,202408,527190,263,61,27,1
east-troy,202409,537438,271,41,34,1
east-troy,202410,538175,274,51,32,1
east-troy,202411,523900,263,66,28,1
east-troy,202412,522900,263,60,28,1
east-troy,202501,538900,276,52,26,1
east-troy,202502,544400,288,65,26,1
east-troy,202503,538900,271,64,32,1
east-troy,202504,549900,269,41,34,1
east-troy,202505,561900,284,36,28,1
east-troy,202506,570900,271,32,30,1
east-troy,202507,575900,281,42,36,1
east-troy,202508,578900,283,43,35,1
east-troy,202509,611175,287,35,40,1
east-troy,202510,606000,278,40,41,1
east-troy,202511,737450,279,51,29,1
east-troy,202512,739850,279,64,24,1
east-troy,202601,550450,293,87,20,1
east-troy,202602,549475,293,42,19,1
east-troy,202603,555425,280,51,20,1
east-troy,202604,473500,268,40,19,1
east-troy,202605,531900,278,33,28,1
east-troy,202606,527650,293,40,28,1
watertown,201607,140000,92,66,157,2
watertown,201608,155000,92,73,153,2
watertown,201609,163700,92,69,149,2
watertown,201610,169500,94,66,133,2
watertown,201611,151450,96,63,116,2
watertown,201612,149900,99,70,110,2
watertown,201701,151900,99,85,102,2
watertown,201702,148650,99,79,111,2
watertown,201703,145675,97,65,116,2
watertown,201704,147450,97,48,105,2
watertown,201705,144950,99,37,106,2
watertown,201706,144900,99,39,122,2
watertown,201707,156000,102,42,132,2
watertown,201708,150300,96,43,124,2
watertown,201709,159900,99,48,112,2
watertown,201710,171550,99,54,104,2
watertown,201711,163700,98,65,91,2
watertown,201712,154900,102,62,79,2
watertown,201801,155450,107,84,71,2
watertown,201802,185950,106,54,81,2
watertown,201803,196000,106,44,92,2
watertown,201804,192925,106,48,102,2
watertown,201805,207450,109,45,99,2
watertown,201806,194900,115,35,90,2
watertown,201807,185900,104,31,91,2
watertown,201808,213650,106,38,97,2
watertown,201809,209900,102,43,99,2
watertown,201810,183675,101,53,102,2
watertown,201811,170300,98,63,91,2
watertown,201812,162250,99,62,88,2
watertown,201901,191175,105,68,81,2
watertown,201902,165950,105,65,78,2
watertown,201903,185207,108,55,78,2
watertown,201904,214475,113,47,83,2
watertown,201905,192400,112,35,85,2
watertown,201906,194900,111,43,86,2
watertown,201907,184950,109,34,113,2
watertown,201908,185355,109,38,113,2
watertown,201909,193536,109,43,111,2
watertown,201910,201150,109,47,107,2
watertown,201911,189900,116,50,102,2
watertown,201912,183650,114,65,85,2
watertown,202001,179900,112,83,74,2
watertown,202002,189900,121,68,81,2
watertown,202003,224250,122,50,87,2
watertown,202004,250400,121,51,81,2
watertown,202005,247400,121,49,78,2
watertown,202006,242400,126,43,88,2
watertown,202007,254925,133,37,86,2
watertown,202008,246200,132,30,84,2
watertown,202009,253050,130,37,74,2
watertown,202010,262500,139,53,69,2
watertown,202011,254975,149,44,71,2
watertown,202012,271225,142,51,68,2
watertown,202101,279900,146,42,51,2
watertown,202102,279900,149,40,44,2
watertown,202103,279900,153,31,51,2
watertown,202104,237500,143,25,63,2
watertown,202105,245000,136,33,60,2
watertown,202106,243725,140,31,74,2
watertown,202107,235000,140,32,72,2
watertown,202108,213700,138,40,72,2
watertown,202109,199900,133,32,69,2
watertown,202110,204950,134,31,73,2
watertown,202111,199900,138,47,62,2
watertown,202112,218725,138,41,44,2
watertown,202201,224900,137,46,31,2
watertown,202202,263200,144,37,28,2
watertown,202203,266150,160,12,32,2
watertown,202204,279900,160,23,50,2
watertown,202205,297400,152,26,59,2
watertown,202206,324300,176,32,54,2
watertown,202207,299900,168,23,60,2
watertown,202208,289900,166,35,71,2
watertown,202209,287425,167,47,61,2
watertown,202210,289900,165,56,51,2
watertown,202211,251225,161,40,51,2
watertown,202212,299500,163,46,35,2
watertown,202301,326500,175,69,33,2
watertown,202302,307875,186,35,32,2
watertown,202303,323650,186,55,31,2
watertown,202304,339200,193,26,34,2
watertown,202305,334550,187,31,27,2
watertown,202306,321225,167,20,42,2
watertown,202307,289950,162,34,49,2
watertown,202308,289925,158,30,47,2
watertown,202309,298000,157,33,45,2
watertown,202310,298875,154,31,42,2
watertown,202311,325000,181,36,38,2
watertown,202312,292950,163,29,40,2
watertown,202401,291150,175,47,24,2
watertown,202402,339450,175,56,23,2
watertown,202403,327450,180,16,31,2
watertown,202404,344900,207,26,35,2
watertown,202405,349950,188,30,45,2
watertown,202406,364900,188,44,42,2
watertown,202407,349975,180,40,40,2
watertown,202408,344900,208,38,37,2
watertown,202409,329900,194,26,48,2
watertown,202410,314900,184,26,57,2
watertown,202411,286900,177,33,53,2
watertown,202412,309900,187,39,43,2
watertown,202501,323675,199,37,33,2
watertown,202502,309900,215,24,35,2
watertown,202503,324950,220,44,34,2
watertown,202504,369900,219,33,46,2
watertown,202505,369900,226,46,53,2
watertown,202506,382400,255,49,51,2
watertown,202507,394900,272,25,50,2
watertown,202508,394900,272,53,52,2
watertown,202509,394900,258,44,68,2
watertown,202510,391150,236,46,75,2
watertown,202511,379900,238,53,75,2
watertown,202512,390850,246,59,69,2
watertown,202601,397400,247,27,62,2
watertown,202602,394950,247,45,55,2
watertown,202603,398700,254,67,57,2
watertown,202604,396475,248,48,63,2
watertown,202605,394900,221,29,70,2
watertown,202606,385000,242,41,86,2
fort-atkinson,201607,213950,112,73,155,1
fort-atkinson,201608,216100,114,65,162,1
fort-atkinson,201609,219850,115,64,163,1
fort-atkinson,201610,210000,114,73,155,1
fort-atkinson,201611,210000,114,92,152,1
fort-atkinson,201612,225000,116,107,129,1
fort-atkinson,201701,240000,124,117,115,1
fort-atkinson,201702,240000,123,117,116,1
fort-atkinson,201703,245000,125,73,122,1
fort-atkinson,201704,245000,125,78,122,1
fort-atkinson,201705,244975,131,52,122,1
fort-atkinson,201706,245000,133,46,128,1
fort-atkinson,201707,247450,130,49,118,1
fort-atkinson,201708,249725,127,56,117,1
fort-atkinson,201709,250000,134,71,110,1
fort-atkinson,201710,250000,136,73,103,1
fort-atkinson,201711,250000,128,81,102,1
fort-atkinson,201712,255000,133,93,92,1
fort-atkinson,201801,255000,136,102,86,1
fort-atkinson,201802,263750,138,102,85,1
fort-atkinson,201803,269900,142,87,89,1
fort-atkinson,201804,265000,144,94,93,1
fort-atkinson,201805,265000,141,64,103,1
fort-atkinson,201806,265000,144,52,106,1
fort-atkinson,201807,265000,142,50,112,1
fort-atkinson,201808,250000,137,55,119,1
fort-atkinson,201809,255000,135,57,112,1
fort-atkinson,201810,265000,143,76,100,1
fort-atkinson,201811,265000,147,76,99,1
fort-atkinson,201812,260000,152,80,91,1
fort-atkinson,201901,265000,164,86,83,1
fort-atkinson,201902,265000,167,91,77,1
fort-atkinson,201903,268000,158,67,83,1
fort-atkinson,201904,270000,159,79,98,1
fort-atkinson,201905,280000,159,54,90,1
fort-atkinson,201906,280000,144,47,94,1
fort-atkinson,201907,265750,149,43,100,1
fort-atkinson,201908,265668,148,55,100,1
fort-atkinson,201909,266670,145,70,96,1
fort-atkinson,201910,268700,143,84,90,1
fort-atkinson,201911,260000,145,95,82,1
fort-atkinson,201912,265000,144,96,72,1
fort-atkinson,202001,266225,165,84,64,1
fort-atkinson,202002,270000,170,47,74,1
fort-atkinson,202003,270000,171,50,78,1
fort-atkinson,202004,270000,168,72,74,1
fort-atkinson,202005,269000,155,67,75,1
fort-atkinson,202006,269000,151,41,80,1
fort-atkinson,202007,268250,160,49,73,1
fort-atkinson,202008,270000,161,44,70,1
fort-atkinson,202009,265000,149,33,72,1
fort-atkinson,202010,265000,147,50,67,1
fort-atkinson,202011,265000,144,48,57,1
fort-atkinson,202012,267500,168,47,52,1
fort-atkinson,202101,265000,158,65,28,1
fort-atkinson,202102,265000,163,62,29,1
fort-atkinson,202103,335000,156,38,33,1
fort-atkinson,202104,271150,150,29,42,1
fort-atkinson,202105,335000,159,33,37,1
fort-atkinson,202106,335000,161,33,41,1
fort-atkinson,202107,285000,153,35,46,1
fort-atkinson,202108,289000,153,34,53,1
fort-atkinson,202109,293700,151,39,59,1
fort-atkinson,202110,310000,165,37,54,1
fort-atkinson,202111,285000,159,43,54,1
fort-atkinson,202112,266950,168,65,43,1
fort-atkinson,202201,310000,171,87,36,1
fort-atkinson,202202,326200,167,91,29,1
fort-atkinson,202203,335000,170,78,25,1
fort-atkinson,202204,282000,166,42,20,1
fort-atkinson,202205,331225,165,23,27,1
fort-atkinson,202206,319900,166,24,32,1
fort-atkinson,202207,322450,161,26,36,1
fort-atkinson,202208,292475,161,33,37,1
fort-atkinson,202209,305725,164,27,35,1
fort-atkinson,202210,317500,162,29,43,1
fort-atkinson,202211,303500,141,44,41,1
fort-atkinson,202212,287000,151,52,31,1
fort-atkinson,202301,299000,160,62,30,1
fort-atkinson,202302,310925,177,67,27,1
fort-atkinson,202303,350000,182,40,27,1
fort-atkinson,202304,365000,177,34,27,1
fort-atkinson,202305,365000,183,35,30,1
fort-atkinson,202306,346500,175,33,36,1
fort-atkinson,202307,339000,175,38,39,1
fort-atkinson,202308,340700,173,39,36,1
fort-atkinson,202309,340000,171,40,36,1
fort-atkinson,202310,346175,174,42,38,1
fort-atkinson,202311,331175,164,44,42,1
fort-atkinson,202312,334999,156,59,33,1
fort-atkinson,202401,367000,166,58,29,1
fort-atkinson,202402,324500,173,41,29,1
fort-atkinson,202403,342400,190,36,31,1
fort-atkinson,202404,348725,210,39,28,1
fort-atkinson,202405,387000,211,43,28,1
fort-atkinson,202406,379900,194,37,28,1
fort-atkinson,202407,369900,202,36,30,1
fort-atkinson,202408,386450,199,53,32,1
fort-atkinson,202409,378688,193,37,36,1
fort-atkinson,202410,357450,184,34,38,1
fort-atkinson,202411,355000,185,52,35,1
fort-atkinson,202412,329950,183,43,25,1
fort-atkinson,202501,351475,188,43,23,1
fort-atkinson,202502,349900,199,59,25,1
fort-atkinson,202503,359900,199,51,20,1
fort-atkinson,202504,391200,208,39,27,1
fort-atkinson,202505,396500,201,42,26,1
fort-atkinson,202506,379500,205,40,27,1
fort-atkinson,202507,369500,193,36,32,1
fort-atkinson,202508,366950,197,44,27,1
fort-atkinson,202509,449700,194,35,24,1
fort-atkinson,202510,448500,188,43,25,1
fort-atkinson,202511,412400,182,32,32,1
fort-atkinson,202512,366000,185,47,29,1
fort-atkinson,202601,375000,196,56,28,1
fort-atkinson,202602,364250,202,43,34,1
fort-atkinson,202603,383600,197,54,35,1
fort-atkinson,202604,399925,200,41,38,1
fort-atkinson,202605,411950,195,49,35,1
fort-atkinson,202606,413725,207,38,40,1
jefferson,201607,173000,96,79,58,1
jefferson,201608,172400,100,77,63,1
jefferson,201609,169900,99,81,53,1
jefferson,201610,169450,101,69,51,1
jefferson,201611,192400,102,85,42,1
jefferson,201612,182400,101,87,39,1
jefferson,201701,182400,101,106,36,1
jefferson,201702,191700,95,104,40,1
jefferson,201703,198950,100,96,40,1
jefferson,201704,176900,108,57,38,1
jefferson,201705,198750,124,66,41,1
jefferson,201706,224975,117,68,38,1
jefferson,201707,230000,119,51,35,1
jefferson,201708,233450,118,49,34,1
jefferson,201709,207400,108,71,36,1
jefferson,201710,211200,103,55,32,1
jefferson,201711,204950,108,64,33,1
jefferson,201712,230000,123,62,27,1
jefferson,201801,224450,122,72,27,1
jefferson,201802,228400,123,95,26,1
jefferson,201803,204900,121,115,20,1
jefferson,201804,214925,121,75,18,1
jefferson,201805,227475,115,26,19,1
jefferson,201806,232450,114,28,24,1
jefferson,201807,192450,119,31,28,1
jefferson,201808,200450,113,34,34,1
jefferson,201809,190000,115,47,38,1
jefferson,201810,221075,116,54,36,1
jefferson,201811,231950,111,70,33,1
jefferson,201812,242200,112,85,30,1
jefferson,201901,191200,109,115,25,1
jefferson,201902,224450,120,127,24,1
jefferson,201903,242043,117,87,25,1
jefferson,201904,244543,124,34,27,1
jefferson,201905,215575,122,37,30,1
jefferson,201906,189950,121,47,32,1
jefferson,201907,196050,118,55,31,1
jefferson,201908,201300,117,56,31,1
jefferson,201909,214575,119,63,32,1
jefferson,201910,222175,118,76,32,1
jefferson,201911,197450,114,101,25,1
jefferson,201912,207950,108,50,25,1
jefferson,202001,212400,109,77,21,1
jefferson,202002,206000,128,55,24,1
jefferson,202003,185175,130,45,31,1
jefferson,202004,208675,123,49,25,1
jefferson,202005,219000,123,53,21,1
jefferson,202006,205750,121,37,22,1
jefferson,202007,228000,123,39,21,1
jefferson,202008,247450,129,42,22,1
jefferson,202009,244500,139,46,17,1
jefferson,202010,230950,127,47,17,1
jefferson,202011,249950,135,28,16,1
jefferson,202012,269925,130,49,11,1
jefferson,202101,269900,131,62,6,1
jefferson,202102,249900,116,22,7,1
jefferson,202103,253675,120,32,9,1
jefferson,202104,274700,133,36,9,1
jefferson,202105,259900,116,24,11,1
jefferson,202106,280725,128,31,12,1
jefferson,202107,255000,135,15,17,1
jefferson,202108,225475,133,30,19,1
jefferson,202109,228425,128,45,18,1
jefferson,202110,245000,131,43,17,1
jefferson,202111,237250,135,44,18,1
jefferson,202112,226750,129,61,19,1
jefferson,202201,274450,123,80,18,1
jefferson,202202,289975,147,26,22,1
jefferson,202203,389900,151,52,20,1
jefferson,202204,360000,151,70,25,1
jefferson,202205,359975,151,79,29,1
jefferson,202206,341100,152,60,30,1
jefferson,202207,364950,151,78,24,1
jefferson,202208,340000,153,45,29,1
jefferson,202209,340900,151,52,27,1
jefferson,202210,347950,152,68,26,1
jefferson,202211,334600,146,46,21,1
jefferson,202212,324900,192,60,19,1
jefferson,202301,299900,191,41,21,1
jefferson,202302,318650,191,43,17,1
jefferson,202303,319900,194,36,14,1
jefferson,202304,299950,182,31,14,1
jefferson,202305,243300,163,33,15,1
jefferson,202306,339675,169,34,15,1
jefferson,202307,339900,185,50,12,1
jefferson,202308,316950,188,38,13,1
jefferson,202309,339900,200,32,21,1
jefferson,202310,324900,196,35,26,1
jefferson,202311,337900,200,45,24,1
jefferson,202312,333400,200,51,17,1
jefferson,202401,323150,207,60,16,1
jefferson,202402,312400,200,35,17,1
jefferson,202403,321950,200,49,14,1
jefferson,202404,320950,200,39,13,1
jefferson,202405,329150,202,33,13,1
jefferson,202406,359000,209,31,12,1
jefferson,202407,335400,185,31,14,1
jefferson,202408,324900,181,37,12,1
jefferson,202409,338050,172,31,15,1
jefferson,202410,324900,187,25,23,1
jefferson,202411,350000,191,47,20,1
jefferson,202412,371950,189,50,20,1
jefferson,202501,384000,190,61,19,1
jefferson,202502,391500,189,38,19,1
jefferson,202503,375000,190,47,17,1
jefferson,202504,369000,188,53,13,1
jefferson,202505,349900,181,28,19,1
jefferson,202506,365000,184,37,21,1
jefferson,202507,367500,180,31,22,1
jefferson,202508,399999,187,38,21,1
jefferson,202509,401675,197,54,21,1
jefferson,202510,396650,216,28,35,1
jefferson,202511,398900,213,39,29,1
jefferson,202512,398900,224,71,25,1
jefferson,202601,398900,223,91,19,1
jefferson,202602,398900,238,133,16,1
jefferson,202603,406950,230,139,17,1
jefferson,202604,415000,224,50,23,1
jefferson,202605,414950,226,55,20,1
jefferson,202606,398000,238,18,32,1
lake-mills,201607,334950,131,58,76,1
